REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-10,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,44.3,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,49.6,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,42.2,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,46.7,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,52.2,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,71.4,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,104.6,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,114.1,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,111.2,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,99.7,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,107.8,,,,1
2020-09,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,70,,,,1
2020-10,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,72,,,,1
2020-11,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,72,,,,1
2020-12,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,68.3,,,,1
2021-01,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,83.9,,,,1
2021-02,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,60.6,,,,1
2021-03,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,67.7,,,,1
2021-04,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,68.7,,,,1
2021-05,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,68.1,,,,1
2021-06,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,61.2,,,,1
2021-07,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,77,,,,1
2021-08,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,85.3,,,,1
2021-09,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,62.4,,,,1
2021-10,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,63.1,,,,1
2021-11,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,54.7,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,40.6,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,40.2,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,34.1,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,42.5,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,62.5,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,39.7,,,,1
2019-10,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,41.1,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,40.6,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,46.6,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,52.9,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,43.4,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,64.2,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,96,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,99.1,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,81.9,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,88.2,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,93.3,,,,1
2020-09,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,56.1,,,,1
2020-10,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,60.9,,,,1
2020-11,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,60.4,,,,1
2020-12,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,56.1,,,,1
2021-01,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,81.1,,,,1
2021-02,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,57.3,,,,1
2021-03,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,50.9,,,,1
2021-04,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,52.8,,,,1
2021-05,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,49.4,,,,1
2021-06,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,50.9,,,,1
2021-07,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,65.5,,,,1
2021-08,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,77.1,,,,1
2021-09,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,51.6,,,,1
2021-10,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,47.6,,,,1
2021-11,Canada,2016A000011124,Unemployment,Females,40 to 44 years,Persons,249,thousands,3,v2091568,1.6.3.14,41.7,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,32.7,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,34.7,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,31.9,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,46.8,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,59.9,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,32.6,,,,1
2019-10,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,35,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,38.7,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,34.7,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,32.8,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,34.2,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,61.3,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,96,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,86.7,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,90.9,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,81.8,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,92.3,,,,1
2020-09,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,62.9,,,,1
2020-10,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,58.3,,,,1
2020-11,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,50.2,,,,1
2020-12,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,53.7,,,,1
2021-01,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,73.4,,,,1
2021-02,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,63.9,,,,1
2021-03,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,65.4,,,,1
2021-04,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,68,,,,1
2021-05,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,53.2,,,,1
2021-06,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,46.8,,,,1
2021-07,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,67.9,,,,1
2021-08,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,69.4,,,,1
2021-09,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,40,,,,1
2021-10,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,41.3,,,,1
2021-11,Canada,2016A000011124,Unemployment,Females,45 to 49 years,Persons,249,thousands,3,v2091569,1.6.3.15,42.6,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,48.2,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,31,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,36.4,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,48.7,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,60.7,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,33.3,,,,1
2019-10,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,40.7,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,41.4,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,37.1,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,48.3,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,46.7,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,59.9,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,81,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,85.5,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,78.4,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,85.7,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,94.1,,,,1
2020-09,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,68.9,,,,1
2020-10,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,61.6,,,,1
2020-11,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,62,,,,1
2020-12,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,62,,,,1
2021-01,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,68.2,,,,1
2021-02,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,65,,,,1
2021-03,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,61.2,,,,1
2021-04,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,68.2,,,,1
2021-05,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,60,,,,1
2021-06,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,52.1,,,,1
2021-07,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,67.8,,,,1
2021-08,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,81.1,,,,1
2021-09,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,50.6,,,,1
2021-10,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,45.4,,,,1
2021-11,Canada,2016A000011124,Unemployment,Females,50 to 54 years,Persons,249,thousands,3,v2091570,1.6.3.16,34.9,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,42.7,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,36.2,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,38.6,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,42.4,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,54.9,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,44.6,,,,1
2019-10,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,35.1,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,46,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,41,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,39.5,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,51.6,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,68.6,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,102.5,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,94,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,89.5,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,72.5,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,95.1,,,,1
2020-09,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,58.1,,,,1
2020-10,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,56.6,,,,1
2020-11,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,54.3,,,,1
2020-12,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,57.9,,,,1
2021-01,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,72.9,,,,1
2021-02,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,69.7,,,,1
2021-03,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,60.4,,,,1
2021-04,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,67,,,,1
2021-05,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,70.6,,,,1
2021-06,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,65,,,,1
2021-07,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,69.8,,,,1
2021-08,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,86.7,,,,1
2021-09,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,61.1,,,,1
2021-10,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,61.7,,,,1
2021-11,Canada,2016A000011124,Unemployment,Females,55 to 59 years,Persons,249,thousands,3,v2091571,1.6.3.17,49,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,27.9,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,30.1,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,24.1,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,33.5,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,39.5,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,34.9,,,,1
2019-10,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,33.5,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,28.7,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,28.5,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,30.7,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,33.5,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,44.6,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,63.1,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,60.6,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,53.3,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,59,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,63.2,,,,1
2020-09,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,44.9,,,,1
2020-10,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,50.8,,,,1
2020-11,Canada,2016A000011124,Unemployment,Females,60 to 64 years,Persons,249,thousands,3,v2091572,1.6.3.18,46.9,,,,1
